,CXCL10,RPLP1,RPL13A,IFIT1,RPS18,IFI44L,RPS3A,RPS8,CXCL11,IFIT2,RPL13,PLA2G7,PRDX5,S100A6,IFIT3,RPL21,RPL3,OAS3,RPLP2,PCSK5,RPL10A,RPS5,RPL34,CASP17P,CCN5,RPLP0,RPS19,RPL26,SYNPO2L,RSAD2,IGFBP2,EEF2,ATP5IF1,RPL35,RPS7,OAZ1,RPL37,RPS17,RPL32,XAF1,OAS2,RPL7,ATP5F1E,OPRM1,RPS12,FLT1,TOMM7,FPR3,RPL18A,MT-CO3
10,0.4103040640559013,0.1408622300396999,0.2551975792924227,0.051100610738875,0.274601833557981,-0.0394083579664877,0.4403947988760249,0.0583497101522464,0.1191843725960951,0.2776383111310703,0.274683534237878,0.0620513978874844,0.0535775578619602,0.0894987675735097,0.2426314133497853,-0.0570822363115512,0.0103779290132808,0.6396662865214751,0.559278075430317,0.2036041470548704,0.0994112087038691,-0.0664786068065449,0.3552557664436229,0.2308134302697338,0.2898667866499734,0.272302087993975,0.0901478066544152,0.3742768096219501,0.0717548007803743,0.0660737770821513,0.3378421785388079,0.0095426766366702,0.075810267921627,0.1428740116139649,0.0559404912815305,0.3391210067099298,0.2258106452584676,0.1437682915647077,0.0133242114613399,0.2254383292047644,0.1265275594594807,0.0932105123538614,0.1119669504349714,0.0745297611393069,0.0260436107402527,0.3312994767891432,-0.0775842930560863,0.2428177591552302,-0.0269505982456975,0.3194731185940279
11,-0.2271644867013463,-0.0687450896595964,-0.1446619129659274,0.0994454465132823,0.0933016784412179,0.1224500462001144,0.0694905075342002,0.2276954918111925,0.3111243646910236,0.0695681570444051,0.2248075090961716,0.1433151359134366,-0.115215425145839,-0.0285533532736652,0.3072862432379048,-0.1223782844914615,0.4848379946122319,-0.0803229754482607,0.1884684944140321,-0.0995492644482628,0.0331555881905843,0.0241587481129363,0.261989032508145,0.2105165370661398,0.137164148567038,0.2913652882380561,0.4306253808641591,0.5161144454699262,0.1244026802894959,0.021576985102156,-0.1412850019056512,-0.0167621924089897,0.3027578189277728,0.4109515295106724,0.079047196765368,0.0798555421988026,0.039240538754468,-0.013833614707271,0.04872525355706,0.1252074508521962,0.1268640494539293,0.0200942093950388,0.0448130474996375,-0.008865690814427,0.0701739346656063,0.2711083684185167,-0.012860758748578,0.1509428966878345,-0.144318717338272,0.3133478669996013
12,-0.433327847075978,-0.2002294556363272,-0.2592498130412984,-0.0263413916451058,-0.1255199889754649,-0.2543697313487291,-0.1208234966867084,-0.0581523545940755,0.0951044075375935,-0.1114479729473212,-0.1922393678381712,-0.1989599879102742,-0.2222669395422884,-0.1591073423726871,0.0185880164424651,-0.2161174375333604,0.0205955098039244,0.0731237162758197,-0.0332428701432816,-0.2235163596109478,-0.076675823854399,-0.0937842832700718,0.0408178336430085,0.0244128883777464,-0.2464403871125536,0.0191962273141532,0.1230227775304225,0.1667594248308987,0.0985555685978324,-0.2122369544170871,-0.0665440959884353,-0.1596338705895131,-0.0575308243203449,-0.073130046895413,-0.1628281725171186,-0.2535964680867957,-0.2461861012421452,-0.1541789064297999,0.0061386178084738,-0.2633401018598305,0.0925465962756866,-0.0498369424028552,-0.150291545978015,-0.0594316254517288,-0.0390586021750104,0.0255760865832316,0.1167346071426234,0.0619498498813473,-0.075275846936993,0.0778150356708062
13,0.0719371666620534,-0.0763538510805732,0.1232492558815246,-0.1716260144168053,-0.2914295716820792,-0.1127644291607966,-0.1476000638658649,-0.2188700642828426,-0.2042241855812244,-0.0281255799471407,-0.2315055194937074,-0.0762707539750798,-0.0630406118698908,0.0234071922555707,-0.2978265270654364,-0.0277204363911141,-0.3311881678456129,0.3092592809435851,0.1502510927326085,-0.0511361818739381,0.3435305125827661,-0.108553599432031,-0.1442073130497323,-0.2813331317626238,-0.0213232311607236,-0.2393932227063935,-0.1622686969649238,-0.4259218903147988,-0.1637295200445154,0.1625245248159491,-0.0853515341447709,-0.0681893821376713,-0.183658297596532,-0.1585658069695894,-0.1278607893731012,-0.0398906893506612,-0.0579381621433866,-0.1120102597619007,-0.1869525689569689,-0.0454490350472379,-0.1628018216020338,-0.1670476020769931,-0.1069938385055644,-0.0101052317320652,-0.3524341465447635,-0.0613191853467268,0.1608315245277226,-0.0472202548030213,0.2035425225442023,0.1072399248174622
14,0.4712560437431742,0.0496589012655873,-0.1760891860262677,0.1195366775692454,-0.2228344386129937,-0.0173603370081239,0.2345560582380421,-0.1598283357227565,0.0374664673081164,0.1530631726978255,-0.1374885191058457,-0.1555157604840482,-0.1215669259139659,-0.1576972213002725,-0.0319557615492527,-0.1085466185518479,0.1444466108241493,0.4734853215950823,0.3144090563801012,-0.016515789082616,-0.1374712153169588,0.2178989587699087,0.1281863539064537,0.151114090876947,-0.0918187314926375,0.0343741400337294,0.0543606203535917,-0.0421450695819704,-0.0886200788568904,-0.0217370531092024,0.2190147675711933,-0.117828950288255,-0.0671105454007859,-0.2482374427553112,-0.034029810396228,-0.1842464830960716,-0.0005977200557060747,0.0414159732135473,0.1151388354960276,0.0063643498407242,-0.0444328017403987,-0.0248534871777477,0.0270113782951047,0.144157232780505,-0.1951288675155498,0.0404171875670112,0.2425457066816339,0.0564293543541574,-0.0780032450923149,-0.0699698026342836
15,-0.0339342914532077,0.1469837968268419,-0.1034495770849911,0.3590646473487291,-0.0778442878879509,0.3569823402564946,0.0846150879112663,0.169465077110918,0.474751176669781,0.2341962549301406,0.0151994650775403,0.1465076766079864,-0.1853337033163986,-0.0206180013919689,0.3618923038215609,-0.3033567897534363,0.360391051978687,0.3766112327361152,0.3322152329493504,-0.0669818083275544,-0.2568145948544007,-0.2468061417529498,0.2603199806307901,0.294934592386236,0.3619464325482388,0.3515568004867196,0.470826988671891,0.5925206378178839,0.4269585441723554,-0.2813219144010129,-0.2004673355444397,-0.0203333595827666,0.3165753667985655,0.3994311914507675,0.105440498199748,0.3832989709232708,0.1033862256254146,0.0872437925977622,0.0245896953938674,-0.1532093959667221,0.1900046930826493,-0.1667182636653574,0.1549161100414426,-0.1916281213188631,0.0432433426308534,0.3241624091955919,0.0213411401142126,0.0319973377638347,-0.3128738120471144,0.2609466870754743
16,-0.4068345330451622,-0.1497528626613589,-0.1339132660737969,-0.0278855795140821,-0.1810021338683102,-0.1615125635732734,-0.3759563342367938,0.0325479530181071,0.1493843780126695,-0.1389159453388209,0.0600753295335873,-0.0330234780814549,-0.0768332156470358,-0.0975812230789051,0.0010023302553023,-0.1257738742314476,-0.1086050777031889,-0.2899875136817357,-0.3095933875770529,-0.1091855063876398,-0.127393179690975,0.0644511479900825,-0.223050149147772,-0.0156008525826798,0.1158844109763585,-0.1574251267508665,0.0911933608289645,0.2557904417649745,0.0288742392364886,-0.0480872167390384,-0.3172435814304157,-0.0737680736668986,0.1083526774504404,0.0501993141986178,-0.1148178692161375,-0.1071742455279425,-0.1557032069808699,-0.1782670959516714,0.0037134213153082,-0.0938393590981499,-0.0028321526881474,-0.1220775242953306,-0.1531645786023137,-0.0207396763332193,-0.0968753932169721,-0.2133390181854223,0.2141265735146388,-0.2305071742183076,0.0449928734536643,0.2944214910028048
17,0.0898160466088302,0.0385693607097801,-0.123352500498015,-0.035498858245384,-0.2109138867693785,0.3026656689092613,0.1073461720950213,-0.1033806308355946,-0.149693706330067,0.0693181404501862,0.067901031126582,0.0612040230598728,8.679362615673925e-05,-0.0098251953231368,0.1910758220431975,-0.0554193504206478,0.0492513918314777,0.4472154059912918,0.4004691580651191,0.0906345977078204,0.1055718425169679,-0.1383967791240714,0.0886264744142379,0.0376103304260235,0.0441471917947729,0.0399692506881748,-0.1819297943176925,0.2260945713809335,-0.0330878176968309,-0.1571064523444007,0.0347139810618492,-0.1211645871803018,-0.0847383687746671,0.0195043475668932,-0.048536129242541,0.3340778979732619,0.0402405645270438,0.0167247382756107,-0.0260204509027076,-0.2336222998327785,0.1097940463559671,-0.0010721113571803,0.0930401352193036,-0.0712694326534731,-0.069564680264253,0.1726962561306013,-0.1230091739409347,0.0222513230225973,-0.098022637189948,0.2656828152924876
18,-0.2524047442431339,0.0076686194679453,0.1120648237706012,-0.048043760614744,-0.1791001308631038,-0.1697936697123237,0.0750906538475437,0.253246894955589,-0.2751310160170807,-0.0736655825011445,-0.0704802929462691,0.0425883044558214,0.0633008989169015,-0.0215878174845242,0.1156155769197733,0.0331473913933051,0.139980427815198,0.1131234087889914,-0.1847193614878149,-0.0253787315012672,0.0189603174292619,0.013815201666516,-0.2094720335257361,0.0361380782824845,-0.000527144148000952,-0.0645519240358997,-0.2669857903194092,0.0579345510114775,0.0018035799280893,-0.0338020119785789,-0.1851234566391961,-0.0638821830823097,-0.0487319872965089,0.1056114547155038,-0.0118934137940519,0.2786782370751914,0.0531566173343376,0.0141770960187113,-0.0061540259943542,-0.2513785878567077,0.0518735806090348,-0.1345794125029722,-0.1777378998441229,0.0242364636004499,0.034707535912909,-0.1995649353819332,-0.0836333459533681,-0.2322869671555301,-0.0263686642200586,0.1613814081638995
19,-0.200817419761992,-0.0931121409506023,-0.0878474804573463,-0.1126752015251924,-0.2031990174145119,-0.0967159969237752,-0.2644005189176155,0.0571907859225945,0.1308192964147203,-0.0336691246612261,-0.0604056182511365,0.1050894200457174,-0.1819827297497014,-0.1515718718755545,0.2069712547882934,-0.2466752907670158,0.3315598162501748,0.1806537204000049,0.0066881399000956,-0.3270580745175497,-0.3210163690834211,-0.0633576492646802,-0.2366353585486514,0.1057886415187939,-0.2120246286897927,0.0684109744754808,0.1686903204986696,0.3809074247787468,-0.0222928261816283,-0.1152561671333104,-0.33940107302249,-0.0435461893899136,0.2841449771917614,0.3930804751520187,-0.0370416670876177,-0.060475594596443,-0.1036531172804783,-0.0535041015059155,0.1084147389535033,-0.173080473515612,0.0263718054038531,-0.2864463028334677,-0.2517164137262148,0.0678394896091225,0.3311535643414936,-0.3724737705076207,0.1297013758165573,-0.1976308131517825,-0.128326576253985,-0.1070686504667004
20,-0.3435778636643187,0.0144409491257793,0.07110960926405,0.0340162906115914,-0.2751149579626879,-0.0974123223329551,0.0069552234945083,0.1073968043001728,0.222225288495357,-0.0139262053277735,0.08434961828993,0.0517785931237708,-0.0393307943033331,0.0050982001877917,0.0681539017585491,-0.1407680219587545,0.0818718485166445,-0.0476309189534184,0.0619231774915203,-0.3149647506880256,-0.0463852178506797,-0.3751424543754533,0.0132768916478325,0.1259077397847323,-0.0383727249673462,0.1617648360513205,0.3021902205426142,0.4340008359617891,0.1147959148244123,-0.1712551090545062,-0.2119788780824268,-0.156256959024808,0.1050076759672807,0.2997190373662743,0.0876171021635824,0.0037175980358323,-0.1429590185654242,0.0084439503790178,-0.008445596927239,-0.3260980541009718,-0.0046103281762046,-0.2634575532776362,-0.1115331271427906,-0.1082482739597108,0.0247254117500927,-0.0609176402840493,-0.0200383224079087,-0.1020324952701049,-0.0951582479935058,0.0421698800980968
21,-0.3710661691967353,-0.0833487396860969,0.0494379130155868,0.0007596781415165621,0.0534979388483817,-0.3325292806765609,-0.2029538825471752,0.1167446382586974,0.0731146377677154,-0.1233973267261187,0.1889441667164329,0.018308694642001,-0.1696349243757057,-0.1174639301447108,-0.3005691350181566,-0.082777043622809,-0.2648227153149068,-0.6113253961095639,-0.4852829007495784,-0.0030816859644119,0.1321022544113796,-0.0596567675485996,-0.1721411387971326,-0.2124943876978634,0.0364503225773327,-0.0980796499238398,0.0831598362621993,0.0647635025369144,0.1391686972603098,0.1000699227098884,-0.3047675222735417,0.0491059425361856,-0.0160878700461064,0.0308626588015257,0.019180285965043,0.0991717388795513,-0.0600454888627439,-0.1764434683562862,-0.055843444638724,-0.0725173962596948,-0.0265340553400727,-0.0748882535271539,-0.1041000482422181,-0.0501692534458186,0.0709396753661536,0.0675235376514446,0.1809979781556573,-0.1035141894551103,0.0378332921590889,0.1219198118517462
22,0.3247546409955795,0.1865692603237779,0.0312372982702292,0.1980453221307579,-0.0251205321119369,0.0811376966021718,0.2664374510451537,0.1721325941985197,0.3351826282885822,0.256815704439888,0.1805145601549233,0.0423031414380967,-0.0393082355010426,0.0487282358583275,0.173243237063471,-0.1410133271912177,0.3130391511591172,0.5863715902629267,0.5262684695491006,0.0594967552321729,-0.0658809705545559,-0.2160965764319788,0.3344594282609584,0.211736640350183,0.2810749727318041,0.3340780370847171,0.2128377165199005,0.4311295516335919,0.2157110265716765,-0.0374463734249412,0.2763246931121576,0.0881471012800048,0.163105810823446,0.36952005564587,0.1082055987968893,0.354365204111533,0.0508750379507981,0.1503012218922804,-0.0976256196377479,0.293848205027107,0.1698218770526854,-0.0893300170959943,0.2534548726413649,-0.192394391179013,-0.0496714643234409,0.2981207830721018,-0.1232589082420409,0.2914570264230345,-0.0803192700745748,0.078811494936061
23,-0.2801527926195586,-0.0780561294195705,-0.0789072675826937,0.2180351284120419,0.0795750220470777,0.1187697956554637,-0.2154817277031272,0.1169459577676969,0.1751969935309985,-0.0624484273677174,-0.0619197816935573,0.0841453300475754,0.002488734257357,-0.0173931303521477,0.378176702213984,-0.0701217869388184,0.4053915757911541,-0.0290662606143089,-0.0858371622184667,-0.0543985309179721,-0.2125718440128325,-0.0301477570885725,-0.0617996314908816,0.1570818883045778,0.052663661716349,0.2973726467837346,0.0212555405350286,0.4582868519647079,0.2966415752692641,-0.27009881201074,-0.2965310422044036,0.0474647619071502,0.2077858424504723,0.3583539103271345,0.0202652998733056,0.3399996568702079,0.0626862130540199,0.0965456031392184,0.0780011188615679,-0.2917638576166645,0.2719064373552267,-0.0538175267635234,-0.1286707269206519,-0.193835426796297,0.165149145572861,-0.2082171662439692,-0.1540792852158832,-0.1195349766977773,-0.2108622803426894,-0.2075384932207183
24,0.4460114332991767,-0.0898097793714934,-0.1535578395910306,-0.1071396292103816,0.0156546599832214,-0.080458027217903,0.3634176276301304,0.0369083794690463,0.0543227379447518,0.1230273049341584,-0.2709632865349148,-0.1859575296387614,-0.2534332950422732,-0.1594946599684767,-0.1764087755741824,-0.0596554636432054,-0.2517521435266546,0.4993381762590417,0.4809764255717045,-0.0926123094337942,-0.0208024314628135,-0.3238510333343662,0.2605527443158665,-0.2049369156500681,-0.0567773928941448,0.0383793239980078,0.0924859216341805,-0.2331841530044868,0.0194724554023851,0.2310338074103959,0.4665372428425318,-0.1239266931747153,-0.0715055244973502,-0.1402643853121334,-0.1265549742193094,-0.2941199901702304,-0.0706762107354618,-0.0020925488152349,-0.2095962354758599,-0.0269676341211453,-0.20194758221733,0.1206597155281527,-0.0023753608807407,-0.0356846298472692,-0.1806325316087582,0.3651922349087873,0.125957305395736,0.241922637309589,-0.0269897064241642,0.1571150672466765
25,-0.1799150257727869,-0.2158920159188677,-0.3718991676460882,-0.2945543421608868,0.1520857468135877,-0.5200697274642745,-0.1427155247730803,-0.0392823116650472,-0.1068351818904561,-0.1786282764707763,-0.2223469147703766,-0.1994923798762536,-0.1957513385943156,-0.1565039294886976,-0.5518274383333429,0.0239562856386451,-0.5021343368259514,-0.5698457232197912,-0.4531747674935937,-0.1187310579393892,-0.0131050253894257,-0.2129052827897215,-0.1048533042756506,-0.3113683257868109,-0.420912301477197,-0.316468504675061,0.0639817912676946,-0.4843721233463386,-0.1758223466942739,0.0966200534471062,0.0937048223727643,-0.0688635926863269,-0.1207779220726359,-0.1008386941109761,-0.1991891544249096,-0.192976451793196,-0.1448656949045457,-0.0765902704295164,-0.4282719409090375,0.1742863142167228,-0.2044592262059857,0.0921845268863525,-0.0908193251763752,0.0530546456810406,-0.16837675845071,0.155526739899897,0.0943876120365642,0.0515274505818359,0.1128751241338621,0.3925544316815206
26,-0.1667254649525301,-0.0494967912541813,0.1183921788131494,-0.1723812418337435,-0.1534678157035238,-0.0130876513918059,-0.0828567084217431,-0.0631571802084134,-0.0284945074563487,-0.049329107798279,0.0966832242311509,-0.0095352173737608,0.0154643975174401,0.1366105651411761,0.2528292015049456,-0.0225706573412622,-0.119175476420615,0.4493567939644045,0.1035112502825825,-0.0342023500962083,-0.1389497090575722,-0.0580781488797922,-0.290052244505659,-0.03865448539119,-0.0087513352546526,-0.1070194866006263,-0.2110932819457499,0.0328024318779592,0.1560906542551084,-0.0265752936154509,-0.1298231643901063,-0.0868300933534539,-0.0268957265490211,-0.0665647337438326,-0.02602103577312,-0.1983567742616755,-0.0414169731144682,-0.1161373066192956,0.1726294290999899,-0.3687695146811406,-0.0712332208324912,-0.0329353782001496,-0.1595646168090098,-0.0824692157011806,-0.0200862706203387,-0.2618895581489466,-0.1002936716645001,-0.2014315541369398,0.1919552997297134,0.1603350907138737
27,-0.2840525158477003,-0.057785474576364,-0.1757878437097545,-0.0435509121561097,-0.259952494164389,-0.0314318242946617,-0.2395638807930505,0.0512167498987382,0.0664446548432872,-0.1309597516552749,-0.1012557306454142,-0.0293507070293894,-0.0929003382102486,-0.0772805337156476,0.3282609303619396,-0.1311401388225261,0.1521942260204317,0.3298060906320966,0.0604384605997626,-0.275809475424226,-0.2526677991554661,-0.1137552718849559,-0.1636714379400446,-0.0752296264443538,-0.1271974876851083,0.1441150660411637,-0.0021926949304802,0.3666031517659976,-0.0805096132278707,-0.1642469513163226,-0.3122077057269611,-0.0915468275461614,0.0985452510819908,0.193610946753871,-0.057693883329116,0.0056690658492308,-0.1623378887266575,-0.2231731593363619,0.0366364763178336,-0.1618892983801895,-0.0081552296153368,-0.135747985001623,-0.1336072350767126,0.0559216954004518,0.0157885768295235,-0.3571175323737891,0.0495742634716898,-0.0224442597831909,0.0542670259250009,0.2238819664919583
